Id,Prediction
193,2.27022731013379
194,2.9200071381098582
195,2.3696163734099245
196,1.3057062012018097
197,2.1796708478615785
198,1.7199273578597278
199,2.1903271751081768
200,2.430229868330783
201,1.5728588438755189
202,1.6999910023750631
203,2.3298041291747991
204,2.4599557273942154
205,1.7204429285730605
206,1.7399406042989765
207,2.0499158223351817
208,1.5599469591680988
209,2.1696455577218021
210,1.4799736268698727
211,1.6898975156614229
212,2.1796708478615785
213,2.3695047743335724
214,1.519788797402736
215,2.3695047743335724
216,2.180122881990318
217,2.1796708478615785
218,2.5099011167781757
219,1.519788797402736
220,2.180122881990318
221,2.3700738214890595
222,2.6301699596440171
223,2.2100985902359143
224,1.9198580607314701
225,2.2698357937238178
226,1.7399406042989765
227,1.5099896514812898
228,2.2100985902359143
229,2.1796708478615785
230,1.7202370189245171
231,1.7897091493297723
232,1.7897091493297723
233,1.8801769329880771
234,1.8001782562382536
235,1.9231324947917217
236,1.8502304511215775
237,2.2401300186540842
238,2.0503626637699437
239,1.8000829958968474
240,1.8198307588608982
241,1.9301565344894542
242,2.4200676737559963
243,2.2302276859764079
244,1.8600868035889406
245,1.6501379334314736
246,1.9703261268405599
247,2.2202217321732096
248,1.1424641244797837
249,2.1402027677570761
250,1.7802554516304046
251,1.9298332404965888
252,2.0002754056165597
253,2.2100985902359143
254,1.7271704985845364
255,1.4899601027027445
256,2.500188104460888
257,2.2698357937238178
258,1.7402348826834224
259,1.769835341608724
260,1.3703267807247625
261,1.4996878132506968
262,1.64959298468237
263,2.1903271751081768
264,1.6200814163566442
265,1.2110860384393729
266,1.9703261268405599
267,2.1903271751081768
268,2.3901983203334467
269,2.0670408665300029
270,1.7501212892396545
271,1.8598897935088452
272,1.5760654965233645
273,1.7198870436376357
274,1.5899813551166275
275,1.7399406042989765
276,1.7802701175004394
277,2.2698357937238178
278,1.7438608147891834
279,1.7527764975443407
280,2.1396601765633338
281,1.6302115680850413
282,1.7501293923910757
283,1.7498262626001644
284,1.8697324922446903
285,1.7002385618020561
286,2.2346874193551796
287,2.6602935192384312
288,1.9597430438575243
289,1.7505095239856168
290,1.7199337374239114
291,1.8798131116802628
292,1.64959298468237
293,1.8198374884961894
294,2.1601123879896171
295,1.799969559924486
296,1.5298906988965735
297,1.9703261268405599
298,2.1601123879896171
299,1.6302115680850413
300,2.1796708478615785
301,1.7897091493297723
302,2.3298041291747991
303,2.3797459270536514
304,2.2600180193965227
305,2.1796708478615785
306,1.7506259669798312
307,2.1903271751081768
308,1.5799876171675575
309,1.7199337374239114
310,2.070158630216671
311,1.4966651556055539
312,1.6902313890648275
313,2.2702371200303864
314,1.8981046428255395
315,1.7498262626001644
316,1.8121443580675836
317,1.7498262626001644
318,1.7897091493297723
319,1.9198580607314701
320,1.7943771393040451
321,1.8596144245019666
322,1.639709694891275
323,2.1396601765633338
324,1.4098350948413669
325,2.2465428094434317
326,2.1796708478615785
327,2.2100985902359143
328,1.4699312633971915
329,2.2100985902359143
330,1.7498262626001644
331,2.0497326510337488
332,2.0999250799482181
333,2.1796708478615785
334,2.0603932127223854
335,2.1796708478615785
336,2.3699755339551261
337,2.6437149243536013
338,1.8801769329880771
339,1.1601293989978474
340,1.2300082432578794
341,2.2100985902359143
342,2.1796708478615785
343,2.0302647175989943
344,1.5200752799521029
345,1.9298332404965888
346,2.1903271751081768
347,1.7603259496507766
348,1.7501212892396545
349,2.0503626637699437
350,1.4784644440230097
351,1.7802701175004394
352,1.7499471190775311
353,1.6297666377380819
354,1.3296946881600737
355,1.9498225814715882
356,1.7399406042989765
357,2.500188104460888
358,2.2790499597406981
359,1.659839921324286
360,2.130179499663571
361,1.8632145866698324
362,2.3695047743335724
363,1.5799876171675575
364,1.7499471190775311
365,2.4195943008594796
366,1.3169091309911058
367,2.3599416246854248
368,1.8302809156214068
369,2.0302647175989943
370,1.4014316265327538
371,1.5803160794274733
372,2.5097036762493907
373,1.5599715096733311
374,2.1796708478615785
375,2.2600180193965227
376,1.8698369359352598
377,2.0095462477643551
378,2.3401931452916274
379,1.3700809174229223
380,1.9197853642979332
381,1.4496146481307692
382,1.2699592540892688
383,2.0296516651444643
384,2.3196765439593126
385,2.0402174463292639
386,1.6901265830988299
387,1.7505095239856168
388,1.64959298468237
389,2.27022731013379
390,2.1196651548495939
391,1.7399406042989765
392,2.1796708478615785
393,2.5802223180230133
394,2.1797785268666527
395,2.5202378674841075
396,1.269970592169257
397,1.799969559924486
398,1.7498262626001644
399,1.7826138780406606
400,1.8704076520707638
401,1.7897091493297723
402,2.1796708478615785
403,1.7501212892396545
404,1.7203034028720681
405,2.5202378674841075
406,2.1796708478615785
407,1.9703302269286489
408,2.0402174463292639
409,1.7498262626001644
410,2.0095462477643551
411,2.0000060395337713
412,1.7802701175004394
413,1.839744040345741
414,2.1600260884674669
415,2.1396601765633338
416,1.9198580607314701
417,1.519788797402736
418,1.6102505056018792
419,2.3797459270536514
420,1.5099715246734418
421,2.2394892886854976
422,1.7399406042989765
423,2.4001042931108345
424,2.430229868330783
425,2.0296516651444643
426,2.0096895512270141
427,1.7399406042989765
428,1.7897091493297723
429,1.7300108415906001
430,1.7499471190775311
431,1.5800922845931231
432,2.500188104460888
433,1.64959298468237
434,2.0503626637699437
435,1.7695795143706534
436,1.5799876171675575
437,1.3091243362597371
438,1.3739181206706048
439,2.2100985902359143
440,2.27022731013379
441,1.7198870436376357
442,1.3700809174229223
443,2.2698357937238178
444,1.6302115680850413
445,1.8398800072768422
446,2.0497326510337488
447,2.3397511638827493
448,2.5202378674841075
449,1.5799876171675575
450,2.1696455577218021
451,2.0302647175989943
452,1.8895786277224631
453,2.1796708478615785
454,1.3604550437572165
455,2.0651888406792893
456,2.2100985902359143
457,1.7835775891736416
458,1.650461621875321
459,1.519788797402736
460,1.8599458747877322
461,2.3599416246854248
462,1.7297837947936081
463,2.0798418469847721
464,2.1797785268666527
465,1.6302115680850413
466,2.5811674599358523
467,1.6302115680850413
468,2.2100985902359143
469,1.9901777693703111
470,2.2828534425916129
471,1.9298332404965888
472,1.7001527032300414
473,2.1053096636973039
474,2.4696192996034743
475,2.0190821658164317
476,2.0499158223351817
477,1.5901540640436651
478,1.7399406042989765
479,2.1796708478615785
480,2.3998065256795216
481,2.0496856577438889
482,1.4896223462982139
483,2.1796708478615785
484,2.0198932185275442
485,2.2100985902359143
486,1.499180132423517
487,2.0000060395337713
488,2.0496856577438889
489,1.5611802218476059
490,1.9298332404965888
491,1.7943771393040451
492,1.9002743213566959
493,2.3998065256795216
494,2.5811674599358523
495,1.7897091493297723
496,1.9500790294164236
497,2.1796708478615785
498,1.5501410321042881
499,1.779752016305066
500,1.8703081305079685
501,2.0000060395337713
502,1.6099272526109376
503,1.9198588362774069
504,2.2100985902359143
505,2.0569288292371386
506,1.7199273578597278
507,1.7001527032300414
508,1.9198588362774069
509,2.3699755339551261
510,1.7897091493297723
511,1.9302325327840357
512,1.3589383475208021
513,2.3001005046937579
514,1.8999127004061469
515,1.7897091493297723
516,2.3803806359615423
517,2.4001042931108345
518,2.0095462477643551
519,1.6901236562124391
520,2.5097036762493907
521,1.9703261268405599
522,2.5097036762493907
523,2.1796708478615785
524,1.4496146481307692
525,1.7505095239856168
526,1.2292576242778743
527,1.6302115680850413
528,2.2998777710867859
529,1.8895786277224631
530,2.1115178688076597
531,1.8297072520064184
532,1.4496146481307692
533,1.7897091493297723
534,1.6302115680850413
535,2.27022731013379
536,2.1797785268666527
537,2.1760946699070969
538,1.7497535759963361
539,2.0000060395337713
540,1.6302115680850413
541,1.739954404851471
542,2.1796708478615785
543,1.6302115680850413
544,1.7203034028720681
545,1.7002385618020561
546,2.099961464082897
547,1.7897091493297723
548,1.9597430438575243
549,2.1796708478615785
550,1.6996318354816737
551,1.7399406042989765
552,2.1796708478615785
553,2.2202217321732096
554,1.6498525690036594
555,2.1796708478615785
556,1.769835341608724
557,2.1903271751081768
558,2.2698357937238178
559,1.6095597820736729
560,1.769835341608724
561,1.7399406042989765
562,2.1383269756398553
563,2.0000060395337713
564,1.9347005516819906
565,2.2100985902359143
566,1.7897091493297723
567,2.0296516651444643
568,2.5099011167781757
569,1.8297072520064184
570,1.8697324922446903
571,1.3696348896307726
572,1.3098523177169867
573,1.7399406042989765
574,1.7399406042989765
575,2.2895537836815181
576,1.7002385618020561
577,1.5498923018990958
578,1.7249888701319489
579,2.1500795327627427
580,1.9703261268405599
581,1.7399406042989765
582,1.7002385618020561
583,1.8198307588608982
584,1.7664418121434287
585,1.8698369359352598
586,2.0278280320758726
587,2.2100985902359143
588,2.4001101902495177
589,1.519788797402736
590,2.0302647175989943
591,1.7498262626001644
592,1.8895786277224631
593,1.8199826148500422
594,2.1396601765633338
595,2.1696455577218021
596,1.7399406042989765
597,2.1903271751081768
598,2.2100985902359143
599,1.8499840848276412
600,1.6498525690036594
601,1.9500790294164236
602,1.7393962929356648
603,1.5100458014645248
604,2.0500413042687757
605,2.1796708478615785
606,1.6302115680850413
607,2.0402174463292639
608,1.1700051008567165
609,1.7897091493297723
610,2.1696455577218021
611,1.6102431836020896
612,1.9756721169164697
613,2.0000060395337713
614,1.9201616720820693
615,2.2100985902359143
616,1.1198073829383324
617,1.5901728518199278
618,1.7602101718676924
619,2.1696455577218021
620,2.2100985902359143
621,2.5097036762493907
622,1.7603484059234082
623,1.8199826148500422
624,2.1396601765633338
625,1.5099634123176995
626,1.7897091493297723
627,1.519788797402736
628,1.5995245189011329
629,1.6402729678300063
630,1.8302809156214068
631,0.79209094366630817
632,1.7498262626001644
633,1.4496146481307692
634,2.2698357937238178
635,2.2698357937238178
636,1.3499379261124353
637,2.0751345755899817
638,1.7300885821942451
639,1.769835341608724
640,2.1402027677570761
641,1.8399132332076649
642,1.8118173518079375
643,1.7897091493297723
644,2.3398481137110796
645,2.5802223180230133
646,2.0499158223351817
647,2.2796094212533617
648,1.519788797402736
649,2.0028895038853456
650,1.4597944742094868
651,2.1796708478615785
652,2.4599414991124235
653,1.7002385618020561
654,2.5097036762493907
655,1.9101121797922205
656,1.5800922845931231
657,2.1903271751081768
658,2.3695047743335724
659,1.5398091411760033
660,2.2100985902359143
661,1.3700809174229223
662,1.7897091493297723
663,2.1601123879896171
664,2.1796708478615785
665,1.4996953732343017
666,1.5397725637741742
667,1.4496146481307692
668,1.7897091493297723
669,2.2100985902359143
670,1.8497063902793998
671,1.329996386539062
672,2.1921685492190859
673,1.7399406042989765
674,2.1796708478615785
675,2.1796708478615785
676,2.2401300186540842
677,2.2698357937238178
678,2.1102818308952096
679,2.3298041291747991
680,2.2100985902359143
681,1.4602454474602298
682,2.0102241752853534
683,2.1696455577218021
684,1.6401464219984057
685,2.4696192996034743
686,1.9301565344894542
687,1.7897091493297723
688,1.8121443580675836
689,1.9598650372367801
690,1.7399406042989765
691,1.3703267807247625
692,1.6596287959562077
693,2.0000060395337713
694,2.369990203926621
695,1.7897091493297723
696,2.1596399795600298
697,1.7498262626001644
698,1.7321468750350635
699,1.4199089477453257
700,1.6999910023750631
701,1.9302245625106793
702,1.1500137436371016
703,2.2600180193965227
704,1.64959298468237
705,2.1789717554891213
706,2.2403307568228952
707,2.1796708478615785
708,1.4699312633971915
709,1.1201195094744056
710,1.7399406042989765
711,1.8284237350322401
712,1.7897091493297723
713,2.1702408676005502
714,1.7202370189245171
715,2.2401300186540842
716,2.2698357937238178
717,2.3401931452916274
718,1.7499471190775311
719,1.7399406042989765
720,2.3695047743335724
721,2.1196651548495939
722,2.1903271751081768
723,1.8895786277224631
724,1.6302115680850413
725,1.9198580607314701
726,2.1396601765633338
727,1.3100368873848618
728,2.0499158223351817
729,2.1696455577218021
730,1.6302115680850413
731,2.1796708478615785
732,1.9298332404965888
733,2.0095462477643551
734,1.5197900125890502
735,2.1102818308952096
736,1.4838335917079197
737,1.909950772211217
738,2.1005169250073337
739,1.7399406042989765
740,1.1500137436371016
741,2.0499158223351817
742,1.519788797402736
743,2.0296516651444643
744,1.7002385618020561
745,1.4899601027027445
746,2.3699755339551261
747,1.5599715096733311
748,2.1796708478615785
749,2.2297830668221117
750,1.0601088515474915
751,1.3700809174229223
752,1.659839921324286
753,1.8798131116802628
754,1.7202370189245171
755,1.9198588362774069
756,2.0095462477643551
757,1.6468803216639771
758,1.4896223462982139
759,1.4699312633971915
760,1.7100953132181276
761,2.2401300186540842
762,1.8201602875047858
763,2.6134473368555184
764,2.1797785268666527
765,1.3942049167220985
766,2.3098161405346875
767,1.7393962929356648
768,2.2698357937238178
769,2.2100985902359143
770,1.1603351455430657
771,1.7399406042989765
772,1.9198580607314701
773,2.3599416246854248
774,2.2502551165606075
775,2.1796708478615785
776,2.1903271751081768
777,2.1796708478615785
778,1.9703261268405599
779,1.2198851793248111
780,2.2313578698635759
781,1.8798131116802628
782,1.7399406042989765
783,1.6401464219984057
784,1.7698037563425459
785,1.5899813551166275
786,1.5197900125890502
787,2.2100985902359143
788,1.9301565344894542
789,1.7300885821942451
790,2.0102241752853534
791,2.2698357937238178
792,2.1102818308952096
793,2.3298041291747991
794,1.8602310067899488
795,1.9598201028660007
796,2.1903271751081768
797,1.5800705822026471
798,2.2796094212533617
799,1.4996878132506968
800,2.2600180193965227
801,2.629699808329157
802,1.6302115680850413
803,1.6898975156614229
804,1.3997396696440885
805,1.5701259183501028
806,1.7401977977952954
807,2.1696455577218021
808,1.4199600680693276
809,1.7916848308807816
810,1.519788797402736
811,1.5200013855110042
812,1.5899141248272515
813,2.1102818308952096
814,1.8198307588608982
815,2.5202378674841075
816,1.9204030351499939
817,1.3097136596947889
818,1.6500455667505081
819,2.1204661488274716
820,1.3201044685423353
821,1.6713703010113745
822,2.1696455577218021
823,1.7434558264403783
824,1.6702379917013916
825,1.9298332404965888
826,2.1696455577218021
827,1.9302752741240587
828,1.9301565344894542
829,2.1396601765633338
830,1.7399406042989765
831,2.0499158223351817
832,1.9301565344894542
833,2.1396601765633338
834,1.5397725637741742
835,1.7926463213551558
836,2.3098161405346875
837,1.1085106474663409
838,2.1696455577218021
839,1.64959298468237
840,1.8499840848276412
841,1.5599469591680988
842,2.0095462477643551
843,2.4599414991124235
844,2.2202217321732096
845,1.9703261268405599
846,1.7802701175004394
847,2.0429365144061116
848,2.1796708478615785
849,2.070158630216671
850,1.799969559924486
851,2.0499158223351817
852,1.4398819019766464
853,1.9703261268405599
854,1.7185710882570255
855,1.769835341608724
856,1.9298332404965888
857,1.7399406042989765
858,1.9299712166245895
859,1.8795122381938385
860,2.1102818308952096
861,1.890091104302789
862,2.1696455577218021
863,1.6302115680850413
864,2.0700780856095964
865,1.3000626948507219
866,1.4691751584477033
867,2.2100985902359143
868,1.6713703010113745
869,1.9096915367399476
870,2.2394892886854976
871,1.6100367727042943
872,1.4699312633971915
873,1.6498525690036594
874,2.1796708478615785
875,2.2600180193965227
876,1.6302115680850413
877,2.1796708478615785
878,2.130179499663571
879,1.5502243293647013
880,1.9700802298423612
881,2.179971922318126
882,2.1899507101345916
883,1.7897091493297723
884,2.1696455577218021
885,1.5800922845931231
886,1.9096915367399476
887,1.879804877632079
888,2.1796708478615785
889,1.8798131116802628
890,1.4496146481307692
891,2.1696455577218021
892,2.0302647175989943
893,2.0499158223351817
894,2.0102241752853534
895,2.1500795327627427
896,2.1396601765633338
897,2.2062322021353791
898,1.519788797402736
899,2.0302647175989943
900,2.1600260884674669
901,2.2698357937238178
902,2.4504372997358548
903,2.1102818308952096
904,1.7498262626001644
905,1.9636847314302432
906,1.2300082432578794
907,1.449531423541931
908,1.7542578108391957
909,2.4200676737559963
910,1.6095597820736729
911,2.0095462477643551
912,1.4496146481307692
913,2.2895537836815181
914,2.1696455577218021
915,1.7897091493297723
916,2.500188104460888
917,1.6497044440795694
918,2.1200286242200068
919,1.5903521678859645
920,2.1600260884674669
921,1.2201599083626427
922,1.7300108415906001
923,2.2600180193965227
924,1.9198580607314701
925,2.2100985902359143
926,2.2698357937238178
927,1.769835341608724
928,2.1796708478615785
929,1.579838924021443
930,1.9098822263533484
931,1.6402729678300063
932,2.2100985902359143
933,1.8500030299724772
934,1.7185615325041717
935,1.7000717786971138
936,1.7897091493297723
937,1.6498525690036594
938,2.0499158223351817
939,2.5097036762493907
940,1.7897091493297723
941,1.6304564492418008
942,1.6998146050207046
943,1.8398800072768422
944,1.769835341608724
945,1.9198580607314701
946,1.519788797402736
947,1.9301565344894542
948,2.0799361369595162
949,1.5199152192656542
950,2.1196651548495939
951,2.1796708478615785
952,1.5800922845931231
953,1.4296426441918699
954,2.130179499663571
955,1.8200506561063268
956,1.7300403493236525
957,1.3199135923384022
958,1.5899813551166275
959,2.1102818308952096
960,2.1796708478615785
961,2.2100985902359143
962,1.6901265830988299
963,1.94016748033555
964,1.9298332404965888
965,1.0601088515474915
966,2.2100985902359143
967,1.9198580607314701
968,1.5800922845931231
969,2.5097036762493907
970,1.5501410321042881
971,2.1696455577218021
972,1.8398800072768422
973,1.7600936466918746
974,1.5598081741372436
975,1.7698602137114214
976,2.2100985902359143
977,1.4896549851892957
978,2.0703682481021506
979,1.9895761994561512
980,2.2100985902359143
981,1.6302115680850413
982,2.0302647175989943
983,2.5097036762493907
984,1.7897091493297723
985,1.3000716869733004
986,2.2796094212533617
987,1.7452214068201251
988,2.2698357937238178
989,1.2404878318852952
990,2.0503626637699437
991,2.2100985902359143
992,1.7399406042989765
993,1.8999127004061469
994,2.4599557273942154
995,1.9298332404965888
996,2.1396601765633338
997,2.0497326510337488
998,1.9298332404965888
999,1.740221891850509
1000,1.6501780062003597
1001,1.3799190100594232
1002,1.3968088358012012
1003,1.9597430438575243
1004,2.2698357937238178
1005,1.6402729678300063
1006,2.2702371200303864
1007,2.0095462477643551
1008,2.3695047743335724
1009,2.1402027677570761
1010,2.3196765439593126
1011,2.4200676737559963
1012,2.2895537836815181
1013,2.1704102764814568
1014,2.2100985902359143
1015,1.6498525690036594
1016,2.5097036762493907
1017,2.3401931452916274
1018,2.2698357937238178
1019,2.099961464082897
1020,1.7897091493297723
1021,2.1696455577218021
1022,2.0185184972051573
1023,2.1696455577218021
1024,2.1796708478615785
1025,1.7499882009942223
1026,1.3700809174229223
1027,2.2100985902359143
1028,1.5716505084092054
1029,1.8597630839400461
1030,1.7401977977952954
1031,2.2100985902359143
1032,1.6498291854228304
1033,1.939762880730703
1034,1.7897091493297723
1035,1.4099036960526363
1036,1.5661964027116335
1037,1.4496146481307692
1038,2.430229868330783
1039,1.9300774791140718
1040,1.1603351455430657
1041,2.1500795327627427
1042,1.7723394251993287
1043,1.8704076520707638
1044,2.3196765439593126
1045,1.7802701175004394
1046,2.5097036762493907
1047,2.1696455577218021
1048,1.6402729678300063
1049,1.8098023933571423
1050,2.0301692028010159
1051,2.3298041291747991
1052,2.1500795327627427
1053,1.7402348826834224
1054,1.4902598380231056
1055,1.7399406042989765
1056,1.519788797402736
1057,1.6302115680850413
1058,2.3401931452916274
1059,1.9896639961502578
1060,1.869583288699558
1061,1.8201602875047858
1062,2.0499158223351817
1063,1.5301638299543283
1064,2.1102818308952096
1065,1.7249888701319489
1066,2.5097036762493907
1067,2.5811674599358523
1068,1.6102505056018792
1069,1.459975022792442
1070,2.3599416246854248
1071,2.2100985902359143
1072,2.1598850075835063
1073,1.8999127004061469
1074,2.0701202054090189
1075,2.0799144324086676
1076,2.0302647175989943
1077,2.1760946699070969
1078,1.7399406042989765
1079,1.6302115680850413
1080,2.2100985902359143
1081,1.64028758705974
1082,2.1696455577218021
1083,2.7198869968230697
1084,1.7399406042989765
1085,1.9703261268405599
1086,2.2100985902359143
1087,2.4321735746448283
1088,1.6999910023750631
1089,1.8197587333545775
1090,1.7300108415906001
1091,2.1903271751081768
1092,1.7000833056153049
1093,1.6102431836020896
1094,1.7903412602123496
1095,1.5997236900979144
1096,2.3401931452916274
1097,1.7399406042989765
1098,1.7202370189245171
1099,2.3401931452916274
1100,2.2100985902359143
1101,2.4696192996034743
1102,1.7271704985845364
1103,2.3196765439593126
1104,1.6302115680850413
1105,1.9302325327840357
1106,1.4303207042514914
1107,1.8500030299724772
1108,2.2998654550282858
1109,1.4996953732343017
1110,2.1696455577218021
1111,2.2100985902359143
1112,1.9198580607314701
1113,1.7603484059234082
1114,2.6301699596440171
1115,2.1596399795600298
1116,1.6302115680850413
1117,1.7202370189245171
1118,2.0095462477643551
1119,1.8598897935088452
1120,1.7943771393040451
1121,2.2100985902359143
1122,1.3799190100594232
1123,1.9103364664601408
1124,1.7599530331668036
1125,1.7897091493297723
1126,2.0503626637699437
1127,2.2698357937238178
1128,2.3298041291747991
1129,2.0499158223351817
1130,1.1100212476099913
1131,2.1396601765633338
1132,2.6132640637360467
1133,2.1600260884674669
1134,1.5802369716877767
1135,1.8121443580675836
1136,2.0302647175989943
1137,2.4504372997358548
1138,1.4496146481307692
1139,2.1996517578398613
1140,2.2795748222980894
1141,1.8499840848276412
1142,1.7498262626001644
1143,1.519788797402736
1144,2.0296516651444643
1145,1.7800919764250538
1146,1.4602454474602298
1147,1.9204030351499939
1148,1.7399406042989765
1149,1.5197900125890502
1150,1.9298332404965888
1151,1.7897091493297723
1152,1.6002640985982368
1153,1.6955884036438076
1154,1.4496146481307692
1155,1.3197439246084688
1156,2.1796708478615785
1157,2.4696192996034743
1158,2.2698357937238178
1159,1.4496146481307692
1160,1.8297072520064184
1161,2.3797459270536514
1162,2.2100985902359143
1163,1.8004817402181779
1164,2.1796708478615785
1165,1.7296324657084865
1166,2.1903271751081768
1167,2.0500413042687757
1168,1.7402348826834224
1169,2.2100985902359143
1170,1.7897091493297723
1171,1.9096915367399476
1172,1.9703302269286489
1173,1.5501410321042881
1174,1.8602310067899488
1175,1.7700863163034724
1176,1.3762139005170111
1177,1.5396007070797797
1178,2.5299121112260319
1179,2.2600180193965227
1180,1.6302115680850413
1181,1.6302115680850413
1182,1.630299546536552
1183,2.180122881990318
1184,2.1402027677570761
1185,1.5699839935560473
1186,2.3196765439593126
1187,2.0296516651444643
1188,2.1696455577218021
1189,2.0371536782782975
1190,2.2698357937238178
1191,2.4696192996034743
1192,1.3896575082994636
1193,2.2698357937238178
1194,1.5901540640436651
1195,2.0499158223351817
1196,1.7505095239856168
1197,1.2300082432578794
1198,1.8199826148500422
1199,1.7802701175004394
1200,2.2600180193965227
1201,1.9103283075764836
1202,2.1202268389828149
1203,1.9305510261126564
1204,2.1402027677570761
1205,1.7505368711337412
1206,1.771388303588636
1207,1.9298332404965888
1208,1.7041591813225558
1209,2.1797785268666527
1210,1.8201602875047858
1211,1.7496539038296914
1212,1.9703261268405599
1213,2.5918285143095656
1214,1.3082687759985931
1215,1.8098839948063259
1216,1.7505095239856168
1217,2.2100985902359143
1218,2.3196765439593126
1219,1.4700359515865777
1220,1.5501410321042881
1221,1.4603456898641523
1222,1.5995245189011329
1223,2.1796708478615785
1224,1.7300403493236525
1225,1.8399132332076649
1226,1.4898854989002155
1227,1.4496146481307692
1228,1.64959298468237
1229,2.2100985902359143
1230,2.4501292071239238
1231,2.1796708478615785
1232,1.4496146481307692
1233,1.3396720151677677
1234,2.2100985902359143
1235,1.8798131116802628
1236,2.1796708478615785
1237,2.0499158223351817
1238,2.0499158223351817
1239,2.3098161405346875
1240,2.3401931452916274
1241,2.2998777710867859
1242,1.7603484059234082
1243,1.9430316203053657
1244,2.0597356760051029
1245,1.9500790294164236
1246,1.7399406042989765
1247,2.0095462477643551
1248,2.1903271751081768
1249,1.4497158644403036
1250,1.3997396696440885
1251,2.1598850075835063
1252,1.7897091493297723
1253,2.1402027677570761
1254,2.2295705616166206
1255,1.3502022556603905
